2,DISTRICT_NAME,FISCAL_YEAR,Member,Instruction,Pupil_Staff_Support,Admin,Operation_Other,Transportation_cost,Facility_cost,Food_comm_service_cost
4529,Potosi,2019,327,2616337.29,483876.1,541696.12,890415.17,278234.02,209575,243371.63
4536,Poynette,2019,1082,7654544.79,1000744.58,1299882.95,1532539.15,521419.29,1268430.53,428162.68
4543,Prairie Du Chien Area,2019,1111,9698001.15,1251687.46,1018184.14,2026006.85,529842.55,1671255.12,523361.66
4557,Prairie Farm,2019,315,2582462.55,333685.77,534112.33,882561.23,251973.91,130406.72,310106.66
4571,Prentice,2019,402,3305902.41,305035.87,578617.93,707691.04,272256.47,641692.21,215249.06
4578,Prescott,2019,1427,9374485.19,1566942.1,1714495.9,2838037.72,761508.01,2833722.52,1009557.36
4606,Princeton,2019,391,3460850.14,350092.48,450218.57,549470.58,186980.38,0,156428.94
4613,Pulaski Community,2019,4046,27419146.05,3471417.34,3026728.36,6677429.72,2241946.12,2378819.52,2550479.9
4620,Racine,2019,21702,173331337.5,36089466.83,17871381.65,37372939.5,9298667.6,16181840.54,11123172.91
4627,Randall J1,2019,571,3658211.48,1069785.78,629941.05,1174745.25,240015.23,468706.73,281551.83
4634,Randolph,2019,541,3887370.52,464475.25,822051.4,1012971.76,228380.35,1154382.35,206102.67
4641,Random Lake,2019,815,6146139.11,825300.14,1047085.3,1542493.81,541542.88,856872.82,597956.18
4686,Raymond #14,2019,327,2803432.05,261118.25,503669.15,658129.12,252329.67,1197218.29,120954.51
4753,Reedsburg,2019,2822,21228538.75,3376818.17,2961986.83,4019509.83,1120749.51,2507080.86,1357756.17
4760,Reedsville,2019,667,4955342.47,635625.29,599446.17,1021145.35,492774.4,1454867.58,237704.92
4781,Rhinelander,2019,2479,19097969.73,3005599.85,2875809.3,8019176,1404440.94,1257486.96,1610358.07
4795,Rib Lake,2019,482,3705733.17,486660.79,587512.74,1002199.8,267929.43,536026,255058.46
4802,Rice Lake Area,2019,2303,17101697.07,2765231.49,2548207.25,3694326.97,1543570.5,1688201.61,1068906.04
4851,Richland,2019,1439,10772197.18,1378482.41,1480451.52,3024880.28,909415.42,760719.96,868359.44
3122,Richmond,2019,401,3030156.3,754653.97,487295.48,708860.05,170007.79,670118.92,157413.25
4865,Rio Community,2019,424,3958441.64,574578.53,600795.1,857226.44,214253.93,199488.63,263002.04
4872,Ripon Area,2019,1601,11041060.04,1724469.93,1960601.1,3343678.06,750727.18,2287149.5,961204.63
4893,River Falls,2019,3378,20800887.38,2677315.82,3714014.79,4170855.22,1773595.2,5347063.87,2610470.68
4904,River Ridge,2019,559,4872438.86,565112.17,822540.99,1044574.5,634053.27,1026948.85,350128.77
5523,River Valley,2019,1253,9842244.89,1847150.59,1403188.65,1811263.55,1235110.88,1049204.79,639025.53
3850,Riverdale,2019,730,5372513.52,945545.86,936392.2,1364047.59,383680.51,747012.08,404532.51
4956,Rosendale-Brandon,2019,934,5384392.72,1356782.69,1126031.54,1694144.79,631616.49,979105.34,456994.84
4963,Rosholt,2019,556,4117945.39,587921.66,1019808.14,1153469.52,391411.9,0,197285.57
1673,Royall,2019,566,4856138.12,653370.65,877162.07,996520.42,453985.47,632475,365907.83
2422,Saint Croix Central,2019,1644,10126316.59,2011614.25,1986696.45,2814717.85,567420.29,3532192.5,1053651.55
5019,Saint Croix Falls,2019,1130,8185690.07,1472077.53,1146766.93,1790396.18,879085.11,945737.29,699025.15
5026,Saint Francis,2019,861,5129667.37,1272757.51,1558960.86,2037098.53,118340.46,1500706.32,1039332.76
5068,Salem,2019,1108,8603143.03,1250476.72,1152508.32,2184285.14,571741.43,2581666.01,324756.96
5100,Sauk Prairie,2019,2725,18410574.74,2858135.85,3413968.53,4623973.63,1631449.62,4413426.84,2248129.81
5124,Seneca,2019,283,2485403.53,422487.29,425089.54,585307.92,303610.51,30902.4,215957.85
5130,Sevastopol,2019,573,5444320.76,695210.44,1005921.08,1470012.54,575681.95,499935,254172.21
5138,Seymour Community,2019,2276,15561117.25,4305286.92,1641053.83,2812958.96,1394784.21,2166604.6,1174400.84
5258,Sharon J11,2019,237,1918979.33,445075.86,430899.22,460900.86,160040.64,415086.7,447084.27
5264,Shawano,2019,2529,17505344.62,3088417.07,2681162.74,3408913.72,1392212.07,5112389.36,1642608.69
5271,Sheboygan Area,2019,10426,84196337.19,11451349.32,11111785.35,15041604.44,2187448.99,7481337.78,6945203.18
5278,Sheboygan Falls,2019,1674,10756444.06,2176717.86,1822028.07,3473162.17,828701.46,2843214.78,1137316.39
5306,Shell Lake,2019,635,4499299.96,643471.79,874315.53,1287018.04,423024.59,1050807.67,507518.15
5348,Shiocton,2019,703,5818308.92,833837.07,945408.11,1474859.11,395130.95,292663.35,530879.66
5355,Shorewood,2019,1870,16392311.2,3105867.95,2476949.88,8186514.54,193177.21,756837.77,2509727.51
5362,Shullsburg,2019,367,3125702.3,434148.9,617340.71,455444.05,224726.09,424426.34,209477.29
5369,Silver Lake J1,2019,457,3352097.43,572958.96,497663.3,688236.73,155499.52,544653.15,193450.33
5376,Siren,2019,478,4309086.45,745748.93,1054072.67,1023479.47,433069.62,906298.29,418686.48
5390,Slinger,2019,2882,17975171.83,2752213.62,2468472.21,3582622.47,1730326.43,4346781.79,1184427.46
5397,Solon Springs,2019,317,2602769.06,422245.61,405663.99,514341.05,160044.71,139645.52,219489.68
5432,Somerset,2019,1547,11132764.02,1975678.3,1847145.17,2442558.43,929006.22,2212420.21,824869.21
5439,South Milwaukee,2019,3002,21813119.91,4637519.3,3525378.42,5947162.89,185906.23,4561425,3194449.85
4522,South Shore,2019,210,1966172.53,294669.07,481184.82,336418.08,337825.34,120105.71,179256.09
5457,Southern Door County,2019,1058,8620720.53,1313694.15,1235531.16,1612330.55,759311.46,878320,672766.09
2485,Southwestern Wisconsin,2019,555,4067966.98,698347.38,581610.56,841018.01,361291.06,1140482.31,424435.63
5460,Sparta Area,2019,3180,21302031.07,4371030.42,3034789.15,4865372.39,1688220.03,2489019.6,1789229.19
5467,Spencer,2019,743,5303599.65,797942.13,992549.29,1274754.22,423164.82,282285.7,500962.12
5474,Spooner,2019,1269,9054925.73,1587430.36,1274204.98,2952734.18,1183669.13,3147175,782315.93
5586,Spring Valley,2019,776,4931026.32,623764.74,915515.95,908675.06,756350.83,794856.95,585763.67
5593,Stanley-Boyd Area,2019,1119,7501190.46,925425.73,1003352.49,1887534.73,1496224.58,234829,855901.72
5607,Stevens Point Area,2019,7512,55475027.37,7214309.81,7286138.08,11953965.49,4420034.65,237269.52,3483081.54
5614,Stockbridge,2019,245,1799216.24,306075.19,348223.6,323988.86,84143.35,427719.2,90450.96
3542,Stone Bank School District,2019,298,1850596.35,550659.11,557970.29,596846.23,150610.43,281245,180255.55
5621,Stoughton Area,2019,3043,24509522.51,4878426.36,2851604.33,7619159.43,1386170.69,2553659.61,1228354.59
5628,Stratford,2019,909,6913475.73,968433.6,908900.74,1105886.43,781520.5,1135745.29,350924.99
5642,Sturgeon Bay,2019,1110,8732471.95,1537112.59,1823366.44,2959272.53,482510.24,-173610,639926.4
5656,Sun Prairie Area,2019,8482,63363373.74,13546167.12,7482933.27,14046480.45,4573484.02,15632503.26,3254039.47
5663,Superior,2019,4677,32346504.48,5992973.27,5030491.48,7884898.38,2762418.14,9823392.62,2774871.73
5670,Suring,2019,402,3087423.42,514018.3,640508.92,913878.13,506995.19,0,196817.21
3510,Swallow,2019,448,3484265.12,614951.77,697734.44,780579.98,194562.03,224043.55,142555.26
5726,Thorp,2019,583,4140392.13,663869.01,799088.1,1140381.52,444764.76,501970.23,423087.46
5733,Three Lakes,2019,510,5248533.13,703012.11,1356952.55,1014698.75,607074.01,464381.93,510354.45
5740,Tigerton,2019,254,1987514.78,287681.78,422358.4,652664.25,164691.5,265602.98,454534.17
5747,Tomah Area,2019,3257,22174644,3294596.09,2503155.67,4558238.16,2694162.1,2309187.27,1475235.98
5754,Tomahawk,2019,1180,9139220.44,2064666.97,1379878.91,2484217.19,956035.37,82122.56,788162.97
126,Tomorrow River,2019,942,6193104.35,1114847.9,1202703.92,1608813.71,515514.57,1995628.56,588474.46
5780,Trevor-Wilmot Consolidated,2019,484,3366985.25,899283.71,804283.43,1110246.61,340337.2,1190329.52,194591.91
4375,Tri-County Area,2019,635,5526949.09,488633.63,720996.49,1068815.54,396802.08,0,377042.11
5810,Turtle Lake,2019,488,3749011.24,412746.73,736340.42,754370.45,282254.65,996834.16,277198.43
5817,Twin Lakes #4,2019,465,3981373.59,556709.99,861835,800913.81,164953.94,815685.53,202221.6
5824,Two Rivers,2019,1811,11706790.12,2600574.3,1858014.8,2693408.34,944033.28,2259699.52,644619.16
5859,Union Grove J1,2019,620,4844348,806688.31,900054.67,1485086.49,226995.16,1235251.95,277522.38
5852,Union Grove UHS,2019,709,4764563.54,1352513.79,1126848.16,1901297.69,459654.16,1701372.18,641397.28
238,Unity,2019,1090,7656266.85,1325177.57,1298913.49,2341174.35,908614.88,1493216.37,993510.7
5866,Valders Area,2019,957,6880160.89,1043367.41,1067145.89,2146318.13,744617.83,611533.76,434098.06
5901,Verona Area,2019,5567,41954189.87,7503245.95,6176141.3,9128414.24,2863958.52,12004398.18,3033869.3
5985,Viroqua Area,2019,1129,8599008.45,1229721.26,1287461.68,1914317.21,729718.29,809870,720602.85
5992,Wabeno Area,2019,402,4021872.98,451113.06,770911.89,1270187.34,275863.67,96320.1,339329.59
6022,Walworth J1,2019,459,3444336.98,558693.38,463256.28,791594.76,165282.09,576250,297769.43
6027,Washburn,2019,488,3879407.16,929669.8,727885.77,1090127.21,486395.09,415715.77,563575.95
6069,Washington,2019,74,729237.83,127311.28,241935.53,304434.36,34830.15,124454.37,0
6104,Washington-Caldwell,2019,157,1281994.21,256799.15,308512.64,327702.05,111911.61,0,45662.54
6113,Waterford Graded,2019,1417,10724873.88,1466138.44,1663705.58,2634182.14,669319.94,1460634.99,580497.37
6083,Waterford UHS,2019,1073,7674388.39,2499629.37,1438119.92,1965021.09,476116.27,1222188.69,531816.46
6118,Waterloo,2019,857,6205375.77,814456.62,1235321.25,1342642.38,476174.17,780765.45,570359.72
6125,Watertown,2019,3957,29279469.66,4824047.21,3129235.69,6670738.53,1428940.54,2764000.81,2223997.83
6174,Waukesha,2019,12848,89234698.67,16522669.02,13869192.72,23585193.66,6014041.25,3221836.17,5170454.79
6181,Waunakee Community,2019,4255,31061491.34,4792277.15,5270863.1,6283419.16,1970685.16,8960986.64,2865235.29
6195,Waupaca,2019,2174,15576614.17,3341590.74,2195187.03,4160175.27,1500947.1,3402762.59,1051306.07
6216,Waupun,2019,2141,13825705.45,2886884.37,1889311.61,2950852.08,1020770.06,3696748.03,1044026.39
6223,Wausau,2019,8646,68029747.89,11611145.79,7330624.02,15868853.34,3512084.97,16510483.93,5236890.65
6230,Wausaukee,2019,445,3540331.37,647142.24,652258.16,997811.92,438521.15,102174.3,376413.07
6237,Wautoma Area,2019,1401,10067018.14,1809988.45,1795623.42,2736331.6,605536.54,576061.23,897671.54
6244,Wauwatosa,2019,6262,40690050.46,8738366.37,6672058.08,12507918.53,842407.18,4585038.85,4442679.05
6251,Wauzeka-Steuben,2019,282,2292229.24,378131.43,460906.88,792628.36,264805.37,50385,223602.59
6293,Webster,2019,658,4800081.63,719312.4,1116096.8,1212336.03,555469.73,833525.43,577606.79
6300,West Allis,2019,8501,59939448.57,11072504.51,7950280.3,20067608.15,2388271.94,3659156.13,7599359.16
6307,West Bend,2019,6867,49256953.75,8244667.48,6151118.55,10343160.01,2605818.87,4267045.81,2593924.07
6328,West Depere,2019,3800,26384969.06,3862096.57,3714890.34,4693784.99,1624091.44,5109606.14,1361118.33
6370,West Salem,2019,1759,11745843.4,2279405.29,1859647.13,3353335.64,738196.46,2527587.73,1191787.19
6321,Westby Area,2019,1207,7962075.57,1379037.32,1309602.91,2230586.19,807382.19,2239754.25,475992.86
6335,Westfield,2019,1164,8883815.25,1056477.6,1321529.6,2144316.03,618268.39,100000,532840.28
6354,Weston,2019,288,2505187.5,519957.93,349762.13,615323.54,315498.05,107121.08,259555.35
6384,Weyauwega-Fremont,2019,868,6126032.01,836738.06,1203037.45,1615462.81,495408.43,1519951.52,457323.75
6412,Wheatland J1,2019,453,3037335.06,607247.05,823138.12,512422.27,479911.17,669219.06,287659.78
6440,White Lake,2019,146,1447833.96,262302.7,316198.71,402745.24,175245.33,381700.67,174430.06
6419,Whitefish Bay,2019,2814,19513472.47,2927047.24,3024785.62,5941174.87,343584.6,1522258.69,1879189.98
6426,Whitehall,2019,784,5708245.1,1005279.84,954294.52,1390500.91,569259.45,1116697.53,434615.5
6461,Whitewater,2019,2020,15107213.86,2506087.92,2058014.84,3380222.04,1344324.68,2818832.64,1167309.6
6470,Whitnall,2019,2216,14044886.64,2804168.7,2397906.66,4567163.75,876855.6,1251405.67,1097466.98
6475,Wild Rose,2019,562,4085894.11,589137.32,786244.94,1172597.96,429179.53,798191,262520.12
6482,Williams Bay,2019,594,4710308.42,607897.2,1064277.31,1028976.2,163765.3,2046256.03,228653.02
6545,Wilmot UHS,2019,1048,8246843.04,2187896.5,1250832.44,2703924.36,729798.63,5027934.66,622376.58
6608,Winneconne Community,2019,1559,9002728.83,1409647.93,1683582.84,3307304.81,1080578.59,1128718.76,617326.51
6615,Winter,2019,281,2359766.9,265562.65,439136.98,870691.68,293536.65,300000,352881.9
6678,Wisconsin Dells,2019,1829,13365095.63,2208508.2,1846028.67,2319615.89,1098513.31,1006826.06,812602.08
469,Wisconsin Heights,2019,785,6035338.68,1224007.4,1117412.88,1516663.13,658755.97,706451.3,330650.32
6685,Wisconsin Rapids,2019,5136,38384207.69,6753171.14,4035587.01,8443833.19,3527291.64,7744254.06,3322100.39
6692,Wittenberg-Birnamwood,2019,1154,7456566.08,1137242.56,1201818.04,2154028.21,659317.57,41544.77,966393.76
6713,Wonewoc-Union Center,2019,398,3003457.92,514475.82,630583.88,648074.58,342259.72,272984.03,260347.91
6720,Woodruff J1,2019,448,3226818.98,1058077.78,665615.21,906764.2,426972.35,0,290831.51
6734,Wrightstown Community,2019,1352,8508653.36,1188806.49,1427360.29,2255573.66,571494.99,1646056.88,761302.08
6748,Yorkville J2,2019,333,2584266.71,533167.62,547754.09,681430.08,243892.37,884818.85,142528.95
