School Year,District Code,School Code,Cooperative Educational Service Agency,District Name,Overall Accountability Score,Overall Accountability Rating,Lowest Grade in the District,Highest Grade in the District,School Type,District Enrollment,Percent American Indian or Alaskan Native,Percent Asian,Percent Black or African American,Percent Hispanic/Latino,Percent Native Hawaiian or Other Pacific Islander,Percent White,Percent Two or More Races,Percent Students with Disabilities,Percent Economically Disadvantaged,Percent Limited English Proficient,Percent Within District Mobility,Percent Between District Mobility,District Student Achievement Score,District ELA Achievement Score,District Mathematics Achievement Score,District Student Growth Score,District ELA Growth Score,District Mathematics Growth Score,District Closing Gaps Score,District ELA Gap Score,District Mathematics Gap Score,District 4 Year Graduation Gap Score,District 6 Year Graduation Gap Score,District Graduation Gap Score,District On-Track and Postsecondary Readiness Score,District Graduation Rate Score,District Attendance Rate Score,District Third-Grade ELA Achievement Score,District Eighth-Grade Mathematics Achievement Score,District Student Achievement Max Score,District ELA Achievement Max Score,District Mathematics Achievement Max Score,District Student Growth Max Score,District ELA Growth Max Score,District Mathematics Growth Max Score,District Closing Gaps Max Score,District ELA Achievement Gap Max Score,District Mathematics Achievement Gap Max Score,District Graduation Gap Max Score,District On-Track and Postsecondary Readiness Max Score,District Graduation Rate Max Score,District Attendance Rate Max Score,District Third-Grade ELA Achievement Max Score,District Eighth-Grade Mathematics Achievement Max Score,State Student Achievement Score,State ELA Achievement Score,State Mathematics Achievement Score,State Student Growth Score,State ELA Growth Score,State Mathematics Growth Score,State Closing Gaps Score,State ELA Achievement Gaps Score,State Mathematics Achievement Gaps Score,State Graduation Gaps Score,State On-Track and Postsecondary Readiness Score,State Graduation Rate Score,State Attendance Rate Score,State Third-Grade ELA Achievement Score,State Eighth-Grade Mathematics Achievement Score,State Student Achievement Max Score,State ELA Achievement Max Score,State Mathematics Achievement Max Score,State Student Growth Max Score,State ELA Growth Max Score,State Mathematics Growth Max Score,State Closing Gaps Max Score,State ELA Achievement Gaps Max Score,State Mathematics Achievement Gaps Max Score,State 4 Year Graduation Gaps Max Score,State 6 Year Graduation Gaps Max Score,State Graduation Gaps Max Score,State On-Track and Postsecondary Readiness Max Score,State Graduation Rate Max Score,State Attendance Rate Max Score,State Third-Grade ELA Achievement Max Score,State Eighth-Grade Mathematics Achievement Max Score,Student Engagement Indicators Deduction,Absenteeism Rate Deduction,Dropout Rate Deduction,Test Partcipation ELA 2018 All Students,Test Partcipation ELA MULTI-YEAR All Students,Test Partcipation Mathematics 2018 All Students,Test Partcipation Mathematics MULTI-YEAR All Students,Subgroup with lowest test participation rate 2018,Test Partcipation ELA 2018 lowest rate subgroup,Test Partcipation ELA MULTI-YEAR lowest rate subgroup,Test Partcipation Mathematics 2018 lowest rate subgroup,Test Partcipation Mathematics MULTI-YEAR lowest rate subgroup,Score weighting Achievement Priority Area,Score weighting Growth Priority Area,Score weighting Closing Gaps Priority Area,Score weighting Ontrack Priority Area,District Percent Proficient ELA 2014,State Percent Proficient ELA 2014,District Percent Proficient Mathematics 2014,State Percent Proficient Mathematics 2014,District Percent Proficient ELA 2015,State Percent Proficient ELA 2015,District Percent Proficient Mathematics 2015,State Percent Proficient Mathematics 2015,District Percent Proficient ELA 2016,State Percent Proficient ELA 2016,District Percent Proficient Mathematics 2016,State Percent Proficient Mathematics 2016,District Percent Proficient ELA 2017,State Percent Proficient ELA 2017,District Percent Proficient Mathematics 2017,State Percent Proficient Mathematics 2017,District Percent Proficient ELA 2018,State Percent Proficient ELA 2018,District Percent Proficient Mathematics 2018,State Percent Proficient Mathematics 2018,Notes,Notes,Change Outlier Note,Open enrollment note,No Score Note,Grade Band for Comparison,CESA,Locale description,City,Agency type,Charter school indicator,Virtual school indicator
2017-18,1260,  NA,Cooperative Ed Serv Agcy 11,Cumberland,73.4,Exceeds Expectations,K4,12,NA,971,3.80%,0.50%,0.80%,7.10%,0.10%,86.50%,1.10%,16.90%,38.30%,4.00%,0.30%,5.50%,62,29.5,32.5,70.8,33,37.8,73.5,14.8,17.5,25,16.2,41.2,86.7,38.3,37.8,5.2,5.4,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,25,25,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,99.60%,99.20%,99.80%,99.50%,Lowest Subgroup Rate: Hispanic,96.30%,97.50%,100%,100%,22.80%,27.20%,25.00%,25.00%,0.379,0.367,0.549,0.488,0.514,0.521,0.442,0.44,0.352,0.424,0.396,0.41,0.384,0.435,0.454,0.412,0.367,0.415,0.465,0.42,NA,NA,,This district contains one or more virtual charter schools with at least 50% open enrollment. The following schools are excluded from this district report card: Island City Virtual Academy.,NA,K-12,11,Rural,Cumberland,Public school district,N,N
2017-18,1499,  NA,Cooperative Ed Serv Agcy 11,Durand-Arkansaw,80.1,Exceeds Expectations^,K4,12,NA,942,0.80%,0.50%,1.30%,4.70%,0.00%,91.70%,1.00%,13.90%,33.90%,3.20%,0.00%,4.10%,70.6,35,35.6,71.7,38.7,33,89.8,20.4,19.4,NA,50,50,88.3,38.9,37.4,7.2,4.8,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,NA,50,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,100%,99.60%,100%,99.60%,Lowest Subgroup Rate: Hispanic,100%,100%,100%,100%,25.70%,24.30%,25.00%,25.00%,0.364,0.367,0.564,0.488,0.525,0.521,0.508,0.44,0.43,0.424,0.498,0.41,0.484,0.435,0.466,0.412,0.497,0.415,0.528,0.42,NA,NA,^Outlier change in score from last year (see below),,NA,K-12,11,Rural,Durand,Public school district,N,N
2017-18,1645,  NA,Cooperative Ed Serv Agcy 11,Elk Mound Area,77.2,Exceeds Expectations,K4,12,NA,"1,206",0.40%,5.00%,1.20%,3.50%,0.20%,88.60%,1.10%,9.30%,28.80%,2.90%,0.00%,2.30%,71.7,35.8,35.9,74.6,37.8,36.8,74.9,37,37.9,NA,NA,NA,87.9,38.3,37.9,6.6,5.1,100,50,50,100,50,50,100,50,50,NA,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,NA,NA,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,98.10%,98.10%,98.10%,98.10%,Lowest Subgroup Rate: SwD,95%,94.30%,95%,94.30%,29.10%,20.90%,25.00%,25.00%,0.418,0.367,0.53,0.488,0.59,0.521,0.434,0.44,0.5,0.424,0.426,0.41,0.451,0.435,0.466,0.412,0.498,0.415,0.549,0.42,NA,NA,,,NA,K-12,11,Rural,Elk Mound,Public school district,N,N
2017-18,1659,  NA,Cooperative Ed Serv Agcy 11,Ellsworth Community,74.9,Exceeds Expectations,K4,12,NA,"1,649",0.20%,0.10%,0.50%,2.40%,0.00%,94.20%,2.50%,13.10%,23.80%,0.40%,0.00%,3.80%,73.8,38.3,35.5,68.9,34.9,34,64.3,19.4,19.9,13.8,11.2,25,91,38.6,37.6,7.8,7,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,25,25,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,98.90%,99.40%,98.90%,99.40%,Lowest Subgroup Rate: Two or More,92%,96.80%,92%,96.80%,32.50%,17.50%,25.00%,25.00%,0.416,0.367,0.473,0.488,0.613,0.521,0.437,0.44,0.524,0.424,0.468,0.41,0.577,0.435,0.504,0.412,0.507,0.415,0.512,0.42,NA,NA,,,NA,K-12,11,NA,Ellsworth,Public school district,N,N
2017-18,1666,  NA,Cooperative Ed Serv Agcy 11,Elmwood,66.4,Meets Expectations,K4,12,NA,298,1.00%,0.00%,0.30%,5.00%,0.00%,93.00%,0.70%,6.00%,31.20%,2.00%,0.00%,1.70%,60,30.8,29.2,59.3,28.2,31.1,58.6,27.4,31.2,NA,NA,NA,87.8,38.1,38.1,7.4,4.2,100,50,50,100,50,50,100,50,50,NA,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,NA,NA,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,99.40%,99.60%,99.40%,99.60%,Lowest Subgroup Rate: White,99.30%,99.60%,99.30%,99.60%,27.50%,22.50%,25.00%,25.00%,0.401,0.367,0.423,0.488,0.435,0.521,0.286,0.44,0.39,0.424,0.316,0.41,0.437,0.435,0.391,0.412,0.363,0.415,0.395,0.42,NA,NA,,,NA,K-12,11,Rural,Elmwood,Public school district,N,N
2017-18,1939,  NA,Cooperative Ed Serv Agcy 11,Frederic,65.9,Meets Expectations,K4,12,NA,438,1.60%,0.70%,2.10%,1.40%,0.00%,90.90%,3.40%,13.20%,52.70%,0.20%,0.00%,3.20%,58.9,30.3,28.6,60.3,25.4,34.9,56.1,25.8,30.3,NA,NA,NA,87.8,37.8,37.7,6.4,5.9,100,50,50,100,50,50,100,50,50,NA,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,NA,NA,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,99.10%,99.40%,99.10%,99.40%,Lowest Subgroup Rate: SwD,93.80%,97.40%,93.80%,97.40%,13.20%,36.80%,25.00%,25.00%,0.423,0.367,0.487,0.488,0.54,0.521,0.413,0.44,0.408,0.424,0.325,0.41,0.367,0.435,0.391,0.412,0.354,0.415,0.368,0.42,NA,NA,,,NA,K-12,11,Rural,Frederic,Public school district,N,N
2017-18,2198,  NA,Cooperative Ed Serv Agcy 11,Glenwood City,70.8,Meets Expectations,K4,12,NA,697,0.40%,1.40%,1.10%,3.60%,0.00%,92.50%,0.90%,14.90%,36.20%,1.00%,0.10%,3.30%,71.5,36.3,35.2,59.4,27.3,32.1,62.7,30.3,32.4,NA,NA,NA,90,39.2,37.7,7.5,5.6,100,50,50,100,50,50,100,50,50,NA,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,NA,NA,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,99.70%,99.70%,99.70%,99.80%,Lowest Subgroup Rate: SwD,98.10%,98.10%,98.10%,99.40%,24.20%,25.80%,25.00%,25.00%,0.424,0.367,0.562,0.488,0.595,0.521,0.485,0.44,0.534,0.424,0.494,0.41,0.474,0.435,0.494,0.412,0.494,0.415,0.5,0.42,NA,NA,,,NA,K-12,11,Rural,Glenwood City,Public school district,N,N
2017-18,2233,  NA,Cooperative Ed Serv Agcy 11,Grantsburg,74.7,Exceeds Expectations,K4,12,NA,898,0.80%,0.30%,1.40%,2.70%,0.00%,87.90%,6.90%,16.90%,43.00%,0.10%,0.30%,3.20%,67.3,34.6,32.7,68.9,34,34.9,73.7,16.1,17.5,15.1,25,40.1,88.5,38.5,37.4,6.8,5.8,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,25,25,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,99.80%,99.80%,99.80%,99.80%,Lowest Subgroup Rate: SwD,98.60%,99.50%,98.60%,99.50%,19.70%,30.30%,25.00%,25.00%,0.458,0.367,0.544,0.488,0.606,0.521,0.464,0.44,0.485,0.424,0.371,0.41,0.518,0.435,0.46,0.412,0.41,0.415,0.465,0.42,NA,NA,,This district contains one or more virtual charter schools with at least 50% open enrollment. The following schools are excluded from this district report card: iForward.,NA,K-12,11,Rural,Grantsburg,Public school district,N,N
2017-18,2611,  NA,Cooperative Ed Serv Agcy 11,Hudson,82.2,Exceeds Expectations,K4,12,NA,"5,620",0.20%,1.80%,1.10%,3.50%,0.10%,89.60%,3.80%,13.20%,13.10%,1.00%,0.10%,2.00%,77.9,38.4,39.5,74.6,36.8,37.8,84,16.4,17.6,25,25,50,90.2,38.5,37.3,7.7,6.7,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,25,25,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,98.80%,98.80%,98.80%,98.80%,Lowest Subgroup Rate: Black,92.90%,92.60%,92.90%,92.60%,39.60%,10.40%,25.00%,25.00%,0.49,0.367,0.66,0.488,0.648,0.521,0.6,0.44,0.548,0.424,0.549,0.41,0.536,0.435,0.535,0.412,0.538,0.415,0.613,0.42,NA,NA,,,NA,K-12,11,NA,Hudson,Public school district,N,N
2017-18,3213,  NA,Cooperative Ed Serv Agcy 11,Luck,66.8,Meets Expectations,K4,12,NA,447,0.90%,0.40%,0.00%,3.60%,0.00%,92.20%,2.90%,13.90%,39.80%,0.00%,0.00%,3.80%,54.7,29.2,25.5,64.2,30.2,34,60,25.5,34.5,NA,NA,NA,87,38.1,37.1,7.2,4.6,100,50,50,100,50,50,100,50,50,NA,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,NA,NA,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,99.60%,99.30%,99.20%,99.20%,Lowest Subgroup Rate: SwD,96.20%,96%,92.30%,95%,21.80%,28.20%,25.00%,25.00%,0.394,0.367,0.362,0.488,0.456,0.521,0.274,0.44,0.361,0.424,0.213,0.41,0.356,0.435,0.322,0.412,0.363,0.415,0.286,0.42,NA,NA,,,NA,K-12,11,Rural,Luck,Public school district,N,N
2017-18,3444,  NA,Cooperative Ed Serv Agcy 11,Menomonie Area,74.6,Exceeds Expectations,K4,12,NA,"3,372",0.30%,7.40%,1.60%,2.40%,0.20%,83.80%,4.20%,14.50%,35.20%,4.20%,0.30%,4.40%,63.8,32,31.8,69.8,34.9,34.9,78.9,20.2,19.6,14.1,25,39.1,85.9,37.1,36.8,5.7,6.3,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,25,25,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,98%,98.60%,98.10%,98.70%,Lowest Subgroup Rate: Black,82.60%,91.30%,87%,93.50%,24.90%,25.10%,25.00%,25.00%,0.38,0.367,0.456,0.488,0.505,0.521,0.415,0.44,0.392,0.424,0.426,0.41,0.458,0.435,0.432,0.412,0.401,0.415,0.42,0.42,NA,NA,,,NA,K-12,11,Rural,Menomonie,Public school district,N,N
2017-18,3962,  NA,Cooperative Ed Serv Agcy 11,New Richmond,80.3,Exceeds Expectations,K4,12,NA,"3,419",0.30%,0.90%,1.30%,3.50%,0.10%,90.90%,3.00%,12.80%,22.40%,0.60%,0.10%,2.50%,81.3,38.9,42.4,78.4,34.9,43.5,70.6,18.5,20.6,12.8,18.7,31.5,89.9,36.4,37.3,7.5,8.7,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,25,25,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,99.70%,99.40%,99.60%,99.30%,Lowest Subgroup Rate: SwD,98.40%,98.10%,98.40%,98.10%,33.40%,16.60%,25.00%,25.00%,0.443,0.367,0.563,0.488,0.658,0.521,0.599,0.44,0.559,0.424,0.63,0.41,0.575,0.435,0.622,0.412,0.536,0.415,0.635,0.42,NA,NA,,,NA,K-12,11,NA,New Richmond,Public school district,N,N
2017-18,4165,  NA,Cooperative Ed Serv Agcy 11,Osceola,85.2,Significantly Exceeds Expectations,K4,12,NA,"1,695",0.00%,0.60%,0.10%,3.40%,0.00%,92.50%,3.40%,10.40%,22.20%,0.60%,20.60%,1.70%,78.4,37.8,40.6,86,41.6,44.4,86.7,18.7,18,50,NA,50,92.1,38.3,37.7,7.3,8.8,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,50,NA,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,99.30%,99.30%,99.30%,99.30%,Lowest Subgroup Rate: SwD,96.80%,97.30%,96.80%,97.60%,33.50%,16.50%,25.00%,25.00%,0.406,0.367,0.583,0.488,0.616,0.521,0.561,0.44,0.489,0.424,0.566,0.41,0.562,0.435,0.623,0.412,0.539,0.415,0.582,0.42,NA,NA,,,NA,K-12,11,NA,Osceola,Public school district,N,N
2017-18,4270,  NA,Cooperative Ed Serv Agcy 11,Pepin Area,71.7,Meets Expectations,K4,12,NA,224,0.00%,0.00%,0.00%,0.90%,0.00%,98.70%,0.40%,16.10%,26.80%,0.40%,0.00%,2.20%,64.7,30.7,34,69.8,31.1,38.7,64.4,21.7,42.7,NA,NA,NA,89.2,NA,75.7,5.6,7.9,100,50,50,100,50,50,100,50,50,NA,100,NA,80,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,NA,NA,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,100%,99.70%,100%,99.40%,Lowest Subgroup Rate: White,100%,99.70%,100%,99.40%,30.50%,19.50%,25.00%,25.00%,0.494,0.367,0.551,0.488,0.598,0.521,0.393,0.44,0.481,0.424,0.448,0.41,0.37,0.435,0.5,0.412,0.363,0.415,0.492,0.42,NA,NA,,,NA,K-12,11,Rural,Pepin,Public school district,N,N
2017-18,4459,  NA,Cooperative Ed Serv Agcy 11,Plum City,73.1,Exceeds Expectations,K4,12,NA,299,0.30%,0.00%,0.70%,9.00%,0.30%,89.30%,0.30%,16.10%,38.50%,4.30%,0.00%,2.70%,58.9,29.6,29.3,77.4,34.9,42.5,68.2,34.1,34.1,NA,NA,NA,86.1,38.3,37.6,4.9,5.3,100,50,50,100,50,50,100,50,50,NA,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,NA,NA,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,98.80%,99.60%,98.80%,99.60%,Lowest Subgroup Rate: SwD,92.30%,97.30%,92.30%,97.30%,22.70%,27.30%,25.00%,25.00%,0.437,0.367,0.538,0.488,0.59,0.521,0.432,0.44,0.393,0.424,0.421,0.41,0.411,0.435,0.335,0.412,0.329,0.415,0.361,0.42,NA,NA,,,NA,K-12,11,Rural,Plum City,Public school district,N,N
2017-18,4557,  NA,Cooperative Ed Serv Agcy 11,Prairie Farm Public,74.4,Exceeds Expectations,K4,12,NA,403,0.00%,0.00%,0.50%,2.20%,0.00%,96.00%,1.20%,13.40%,33.70%,1.00%,0.00%,2.00%,63,32.9,30.1,70.8,36.8,34,74.2,38.4,35.8,NA,NA,NA,89.8,39.2,38.1,6.1,6.4,100,50,50,100,50,50,100,50,50,NA,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,NA,NA,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,99.10%,99.70%,99.10%,99.70%,Lowest Subgroup Rate: Econ Disadv,98.90%,99.60%,98.90%,99.60%,25.90%,24.10%,25.00%,25.00%,0.385,0.367,0.46,0.488,0.506,0.521,0.424,0.44,0.428,0.424,0.396,0.41,0.39,0.435,0.343,0.412,0.468,0.415,0.372,0.42,NA,NA,,,NA,K-12,11,Rural,Prairie Farm,Public school district,N,N
2017-18,4578,  NA,Cooperative Ed Serv Agcy 11,Prescott,75,Exceeds Expectations,K4,12,NA,"1,362",1.10%,0.50%,0.50%,3.20%,0.00%,90.30%,4.40%,13.60%,15.90%,0.40%,0.00%,1.80%,74.4,38.1,36.3,67,37.8,29.2,66.4,14.5,16.1,10.8,25,35.8,88.3,38.1,37.6,6.7,5.9,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,25,25,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,99.60%,99.60%,99.60%,99.60%,Lowest Subgroup Rate: SwD,98.80%,98.20%,98.80%,98.20%,37.70%,12.30%,25.00%,25.00%,0.42,0.367,0.539,0.488,0.61,0.521,0.509,0.44,0.523,0.424,0.509,0.41,0.582,0.435,0.515,0.412,0.501,0.415,0.488,0.42,NA,NA,,,NA,K-12,11,NA,Prescott,Public school district,N,N
2017-18,4802,  NA,Cooperative Ed Serv Agcy 11,Rice Lake Area,76.2,Exceeds Expectations,K4,12,NA,"2,280",0.60%,1.80%,0.40%,5.10%,0.00%,88.60%,3.50%,15.60%,37.20%,1.60%,0.10%,5.20%,70.5,33.7,36.8,71.7,34.9,36.8,75,20.3,21.7,14.1,18.9,33,87.7,37.2,37.2,6.6,6.7,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,25,25,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,99.70%,99.60%,99.70%,99.50%,Lowest Subgroup Rate: Econ Disadv,99.60%,99.40%,99.60%,99.30%,23.50%,26.50%,25.00%,25.00%,0.36,0.367,0.504,0.488,0.536,0.521,0.518,0.44,0.459,0.424,0.522,0.41,0.472,0.435,0.534,0.412,0.455,0.415,0.511,0.42,NA,NA,,,NA,K-12,11,NA,Rice Lake,Public school district,N,N
2017-18,4893,  NA,Cooperative Ed Serv Agcy 11,River Falls,77.7,Exceeds Expectations,K4,12,NA,"3,397",0.20%,1.40%,2.10%,3.60%,0.10%,89.10%,3.50%,10.40%,19.00%,1.30%,0.90%,2.10%,76.5,39.8,36.7,70.8,36.8,34,70.5,16.7,18.7,10.1,25,35.1,90.5,38.5,38.1,7.4,6.5,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,25,25,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,98.70%,99%,98.70%,99%,Lowest Subgroup Rate: SwD,95.10%,97.10%,95.10%,96.90%,35.70%,14.30%,25.00%,25.00%,0.507,0.367,0.613,0.488,0.66,0.521,0.535,0.44,0.533,0.424,0.481,0.41,0.615,0.435,0.524,0.412,0.563,0.415,0.507,0.42,NA,NA,,,NA,K-12,11,NA,River Falls,Public school district,N,N
2017-18,2422,  NA,Cooperative Ed Serv Agcy 11,Saint Croix Central,79.9,Exceeds Expectations,K4,12,NA,"1,591",0.10%,0.90%,0.60%,2.60%,0.10%,94.30%,1.40%,13.10%,13.30%,0.60%,0.30%,1.10%,73.4,38.8,34.6,64.1,35.9,28.2,86.7,17.3,19.4,NA,50,50,90.1,39,37.8,7.4,5.9,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,NA,50,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,98.90%,98.70%,98.90%,98.80%,Lowest Subgroup Rate: Hispanic,90.50%,92.90%,90.50%,94.60%,39.50%,10.50%,25.00%,25.00%,0.467,0.367,0.526,0.488,0.648,0.521,0.509,0.44,0.568,0.424,0.442,0.41,0.544,0.435,0.458,0.412,0.539,0.415,0.518,0.42,NA,NA,,This district contains one or more virtual charter schools with at least 50% open enrollment. The following schools are excluded from this district report card: Saint Croix Academy of Virtual Education.,NA,K-12,11,NA,Hammond,Public school district,N,N
2017-18,5019,  NA,Cooperative Ed Serv Agcy 11,Saint Croix Falls,74.5,Exceeds Expectations,K4,12,NA,"1,105",0.40%,0.60%,0.70%,1.70%,0.20%,94.50%,1.90%,11.80%,31.00%,0.70%,0.10%,3.70%,76.5,38.3,38.2,51.8,21.6,30.2,74.2,15.6,18.9,14.7,25,39.7,92.8,38.7,38.2,8.7,7.2,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,25,25,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,99.30%,99.40%,99.30%,99.40%,Lowest Subgroup Rate: Econ Disadv,99.50%,99.20%,99.50%,99.20%,27.70%,22.30%,25.00%,25.00%,0.453,0.367,0.501,0.488,0.679,0.521,0.541,0.44,0.601,0.424,0.558,0.41,0.58,0.435,0.573,0.412,0.492,0.415,0.533,0.42,NA,NA,,,NA,K-12,11,Rural,Saint Croix Falls,Public school district,N,N
2017-18,5306,  NA,Cooperative Ed Serv Agcy 11,Shell Lake,71.6,Meets Expectations,K4,12,NA,698,3.40%,0.10%,0.10%,2.30%,0.00%,89.40%,4.60%,17.30%,52.90%,0.40%,0.00%,3.90%,59.7,31.8,27.9,56.5,27.3,29.2,84.5,18.2,16.3,NA,50,50,87.4,39.6,35.7,7,5.1,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,NA,50,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,96.60%,97.80%,96.60%,97.50%,Lowest Subgroup Rate: SwD,88.30%,93.90%,88.30%,93.90%,13.10%,36.90%,25.00%,25.00%,0.359,0.367,0.492,0.488,0.518,0.521,0.448,0.44,0.431,0.424,0.344,0.41,0.402,0.435,0.306,0.412,0.377,0.415,0.404,0.42,NA,NA,,,NA,K-12,11,Rural,Shell Lake,Public school district,N,N
2017-18,5376,  NA,Cooperative Ed Serv Agcy 11,Siren,68,Meets Expectations,K4,12,NA,479,18.00%,0.60%,0.40%,3.30%,0.20%,67.20%,10.20%,26.30%,60.80%,0.40%,0.00%,7.50%,49.5,26.2,23.3,67,33,34,62.2,31.4,30.8,NA,NA,NA,81.3,34.9,37,4.6,4.8,100,50,50,100,50,50,100,50,50,NA,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,NA,NA,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,96.50%,97.90%,96.50%,97.90%,Lowest Subgroup Rate: SwD,91.70%,95.20%,91.70%,95.20%,7.80%,42.20%,25.00%,25.00%,0.28,0.367,0.366,0.488,0.589,0.521,0.35,0.44,0.332,0.424,0.25,0.41,0.295,0.435,0.281,0.412,0.263,0.415,0.244,0.42,NA,NA,,,NA,K-12,11,Rural,Siren,Public school district,N,N
